program_id,program_name,university,stream,min_cgpa,stpm_min_subjects,stpm_min_grade,stpm_req_pa,stpm_req_math_t,stpm_req_math_m,stpm_req_physics,stpm_req_chemistry,stpm_req_biology,stpm_req_economics,stpm_req_accounting,stpm_req_business,stpm_subject_group,spm_credit_bm,spm_pass_sejarah,spm_credit_bi,spm_pass_bi,spm_credit_math,spm_pass_math,spm_credit_addmath,spm_credit_science,spm_subject_group,min_muet_band,req_interview,no_colorblind,req_medical_fitness,req_malaysian,req_bumiputera,syarat_am_standard,source_cgpa,source_muet,source_stpm_subjects,source_spm_subjects,source_interview,parse_confidence,notes
UL6340001,IJAZAH SARJANA MUDA KEUSAHAWANAN DENGAN KEPUJIAN (MOD 2U2I) #,Universiti Malaysia Kelantan,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""E"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""E"", ""subjects"": [""MATH"", ""BI""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6321001,IJAZAH SARJANA MUDA KOMUNIKASI (KOMUNIKASI SOSIAL) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,arts,2.5,2,C,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,,2.0,1,0,0,1,0,1,khas,khas,am,khas,khas,1.0,
UH6321001,IJAZAH SARJANA MUDA KOMUNIKASI DENGAN KEPUJIAN #,Universiti Malaysia Sabah,arts,2.5,2,C,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,,2.0,1,0,0,1,0,1,khas,khas,am,khas,khas,1.0,
UH6342002,IJAZAH SARJANA MUDA PEMASARAN ANTARABANGSA DENGAN KEPUJIAN,Universiti Malaysia Sabah,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""ECONOMICS"", ""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""ACCOUNTING_SPM"", ""BI"", ""MATH""]}",3.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UA6145003,IJAZAH SARJANA MUDA PENDIDIKAN (BAHASA MELAYU) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145031,IJAZAH SARJANA MUDA PENDIDIKAN (BAHASA TAMIL) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,both,2.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""TAMIL"", ""LITERATURE_MY"", ""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145002,IJAZAH SARJANA MUDA PENDIDIKAN (BIMBINGAN DAN KAUNSELING) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PHYSICS"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145005,IJAZAH SARJANA MUDA PENDIDIKAN (EKONOMI RUMAHTANGGA) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,2.75,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""PA"", ""MATH_T""]}",1,1,1,0,1,0,1,1,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""BI"", ""MATH""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145014,IJAZAH SARJANA MUDA PENDIDIKAN (EKONOMI) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,both,3.0,2,B,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""ACCOUNTING"", ""ECONOMICS"", ""BUSINESS"", ""MATH_T"", ""PHYSICS"", ""PA""]}",1,1,1,0,1,0,1,1,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""ACCOUNTING_SPM"", ""ECONOMICS_SPM"", ""COMMERCE"", ""MATH"", ""BI""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145020,IJAZAH SARJANA MUDA PENDIDIKAN (GEOGRAFI) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145001,IJAZAH SARJANA MUDA PENDIDIKAN (KESUSASTERAAN MELAYU) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""D"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""D"", ""subjects"": [""MATH""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145023,IJAZAH SARJANA MUDA PENDIDIKAN (MULTIMEDIA) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,2.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""BI""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145017,IJAZAH SARJANA MUDA PENDIDIKAN (MUZIK) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,2.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""E"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""E"", ""subjects"": [""MATH""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6143001,IJAZAH SARJANA MUDA PENDIDIKAN (PENDIDIKAN AWAL KANAK-KANAK) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,3.0,2,C+,1,0,0,0,0,0,0,0,0,"{""min_count"": 3, ""min_grade"": ""C+"", ""subjects"": [""PHYSICS"", ""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 3, ""min_grade"": ""C+"", ""subjects"": [""BI"", ""MATH""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145021,IJAZAH SARJANA MUDA PENDIDIKAN (PENDIDIKAN ISLAM) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""SYARIAH"", ""MATH_T"", ""ARABIC"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B"", ""subjects"": [""MATH"", ""BI""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UD6146001,IJAZAH SARJANA MUDA PENDIDIKAN (PENDIDIKAN ISLAM) DENGAN KEPUJIAN #,Universiti Sultan Zainal Abidin,science,2.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""SYARIAH"", ""ARABIC"", ""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""BI"", ""MATH""]}",1.0,1,0,0,1,0,1,khas,am,khas,khas,khas,1.0,
UA6145030,IJAZAH SARJANA MUDA PENDIDIKAN (PENDIDIKAN JASMANI) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,2.75,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PHYSICS"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145008,IJAZAH SARJANA MUDA PENDIDIKAN (PENDIDIKAN KHAS) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PHYSICS"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145022,IJAZAH SARJANA MUDA PENDIDIKAN (PENDIDIKAN MORAL) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""B+"", ""subjects"": [""PA"", ""SYARIAH"", ""MATH_T""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""B+"", ""subjects"": [""BM"", ""BI"", ""MATH""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145004,IJAZAH SARJANA MUDA PENDIDIKAN (PENGAJARAN BAHASA INGGERIS SEBAGAI BAHASA KEDUA) (TESL)) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,2.75,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""E"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""E"", ""subjects"": [""MATH""]}",4.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145016,IJAZAH SARJANA MUDA PENDIDIKAN (PENGURUSAN PERNIAGAAN) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,both,3.0,2,B,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""ACCOUNTING"", ""ECONOMICS"", ""BUSINESS"", ""MATH_T"", ""PHYSICS"", ""PA""]}",1,1,1,0,1,0,1,1,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""ACCOUNTING_SPM"", ""ECONOMICS_SPM"", ""COMMERCE"", ""MATH"", ""BI""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145006,IJAZAH SARJANA MUDA PENDIDIKAN (PERAKAUNAN) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,both,3.0,2,B,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""ACCOUNTING"", ""ECONOMICS"", ""BUSINESS"", ""MATH_T"", ""PHYSICS"", ""PA""]}",1,1,1,0,1,0,1,1,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""ACCOUNTING_SPM"", ""ECONOMICS_SPM"", ""COMMERCE"", ""MATH"", ""BI""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6146001,IJAZAH SARJANA MUDA PENDIDIKAN (SAINS KEJURULATIHAN) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,2.75,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PHYSICS"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145007,IJAZAH SARJANA MUDA PENDIDIKAN (SAINS PERTANIAN) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,2.75,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""PHYSICS"", ""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,1,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""BI"", ""MATH""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6141001,IJAZAH SARJANA MUDA PENDIDIKAN (SAINS SUKAN) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,2.75,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PHYSICS"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145019,IJAZAH SARJANA MUDA PENDIDIKAN (SEJARAH) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""E"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""E"", ""subjects"": [""MATH""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145018,IJAZAH SARJANA MUDA PENDIDIKAN (SENI) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,2.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""E"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""E"", ""subjects"": [""MATH""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145015,IJAZAH SARJANA MUDA PENDIDIKAN (TEKNOLOGI MAKLUMAT) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,science,2.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""BI""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UH6145002,IJAZAH SARJANA MUDA PENDIDIKAN AWAL KANAK-KANAK DENGAN KEPUJIAN #,Universiti Malaysia Sabah,arts,2.0,2,C,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,,2.0,1,0,0,1,0,1,khas,khas,am,khas,khas,1.0,
UH6145006,IJAZAH SARJANA MUDA PENDIDIKAN DENGAN KEPUJIAN (SEJARAH) #,Universiti Malaysia Sabah,arts,2.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""HISTORY"", ""GEOGRAPHY"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""SEJARAH"", ""GEOGRAPHY_SPM""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UA6145029,IJAZAH SARJANA MUDA PENGAJIAN MALAYSIA DENGAN PENDIDIKAN #,Universiti Pendidikan Sultan Idris,science,3.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH""]}",2.0,1,0,0,1,0,1,khas,khas,khas,khas,khas,1.0,
UL6225001,IJAZAH SARJANA MUDA PENGAJIAN WARISAN DENGAN KEPUJIAN,Universiti Malaysia Kelantan,arts,2.0,2,C,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,,2.0,0,0,0,1,0,1,khas,khas,am,khas,,1.0,
UU6812002,IJAZAH SARJANA MUDA PENGURUSAN ACARA DENGAN KEPUJIAN,Universiti Utara Malaysia,science,2.5,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""E"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""E"", ""subjects"": [""MATH""]}",3.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UU6210001,IJAZAH SARJANA MUDA PENGURUSAN INDUSTRI KREATIF DENGAN KEPUJIAN #,Universiti Utara Malaysia,arts,2.0,2,C,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,,3.0,1,0,0,1,0,1,am,khas,am,khas,khas,1.0,
UJ6345001,IJAZAH SARJANA MUDA PENGURUSAN PROJEK DENGAN KEPUJIAN,Universiti Malaysia Pahang Al-Sultan Abdullah,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UC6345003,IJAZAH SARJANA MUDA PENGURUSAN TEKNOLOGI DENGAN KEPUJIAN (INOVASI TEKNOLOGI),Universiti Teknikal Malaysia Melaka,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""ECONOMICS"", ""ACCOUNTING"", ""BUSINESS"", ""GEOGRAPHY"", ""HISTORY"", ""MATH_T"", ""PHYSICS"", ""CHEMISTRY"", ""BIOLOGY"", ""LITERATURE_MY"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""COMMERCE"", ""GEOGRAPHY_SPM"", ""SEJARAH"", ""MATH"", ""PHYSICS_SPM"", ""CHEMISTRY_SPM"", ""BI""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UC6345004,IJAZAH SARJANA MUDA PENGURUSAN TEKNOLOGI DENGAN KEPUJIAN (PEMASARAN TEKNOLOGI TINGGI),Universiti Teknikal Malaysia Melaka,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""ECONOMICS"", ""ACCOUNTING"", ""BUSINESS"", ""GEOGRAPHY"", ""HISTORY"", ""MATH_T"", ""PHYSICS"", ""CHEMISTRY"", ""BIOLOGY"", ""LITERATURE_MY"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""C"", ""subjects"": [""ECONOMICS_SPM"", ""ACCOUNTING_SPM"", ""COMMERCE"", ""GEOGRAPHY_SPM"", ""SEJARAH"", ""MATH"", ""PHYSICS_SPM"", ""CHEMISTRY_SPM"", ""BI""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UJ6345002,IJAZAH SARJANA MUDA PENGURUSAN TEKNOLOGI INDUSTRI DENGAN KEPUJIAN,Universiti Malaysia Pahang Al-Sultan Abdullah,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH"", ""BI""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UA6345002,IJAZAH SARJANA MUDA PENTABIRAN PERNIAGAAN (PERKHIDMATAN KEWANGAN) DENGAN KEPUJIAN,Universiti Pendidikan Sultan Idris,both,3.0,2,B,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""ACCOUNTING"", ""ECONOMICS"", ""BUSINESS"", ""MATH_T"", ""PHYSICS"", ""PA""]}",1,1,1,0,1,0,1,1,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""ACCOUNTING_SPM"", ""ECONOMICS_SPM"", ""COMMERCE"", ""MATH"", ""BI""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UA6345001,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN SUMBER MANUSIA) DENGAN KEPUJIAN,Universiti Pendidikan Sultan Idris,both,3.0,2,B,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""ACCOUNTING"", ""ECONOMICS"", ""BUSINESS"", ""MATH_T"", ""PHYSICS"", ""PA""]}",1,1,1,0,1,0,1,1,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""ACCOUNTING_SPM"", ""ECONOMICS_SPM"", ""COMMERCE"", ""MATH"", ""BI""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UL6340003,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PERBANKAN DAN KEWANGAN ISLAM) DENGAN KEPUJIAN,Universiti Malaysia Kelantan,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""E"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""E"", ""subjects"": [""MATH"", ""BI""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UA6344001,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,Universiti Pendidikan Sultan Idris,both,3.0,2,B,1,0,0,0,0,0,0,1,0,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""ACCOUNTING"", ""ECONOMICS"", ""BUSINESS"", ""MATH_T"", ""PHYSICS"", ""CHEMISTRY"", ""BIOLOGY"", ""PA""]}",1,1,1,0,1,0,1,1,"{""min_count"": 2, ""min_grade"": ""B"", ""subjects"": [""ACCOUNTING_SPM"", ""ECONOMICS_SPM"", ""COMMERCE"", ""MATH"", ""PHYSICS_SPM"", ""CHEMISTRY_SPM"", ""BI"", ""SCIENCE""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UH6343002,IJAZAH SARJANA MUDA PERNIAGAAN ANTARABANGSA (KEWANGAN ANTARABANGSA) DENGAN KEPUJIAN,Universiti Malaysia Sabah,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""ECONOMICS"", ""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""ACCOUNTING_SPM"", ""BI"", ""MATH""]}",3.0,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UA6213003,IJAZAH SARJANA MUDA REKA BENTUK (ANIMASI) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,,2.0,1,0,0,1,0,1,am,khas,khas,khas,khas,1.0,
UA6213002,IJAZAH SARJANA MUDA REKA BENTUK (PENGIKLANAN) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,,2.5,1,0,0,1,0,1,am,khas,khas,khas,khas,1.0,
UA6213001,IJAZAH SARJANA MUDA REKA BENTUK (PERMAINAN DIGITAL) DENGAN KEPUJIAN #,Universiti Pendidikan Sultan Idris,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,,2.0,1,0,0,1,0,1,am,khas,khas,khas,khas,1.0,
UU6461001,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (MATEMATIK PERNIAGAAN),Universiti Utara Malaysia,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""MATH""]}",2.5,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UU6213003,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (MULTIMEDIA) #,Universiti Utara Malaysia,both,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""BI""]}",3.5,1,0,0,1,0,1,am,khas,khas,khas,khas,1.0,
UU6462001,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (STATISTIK INDUSTRI),Universiti Utara Malaysia,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 1, ""min_grade"": ""C+"", ""subjects"": [""MATH""]}",2.5,0,0,0,1,0,1,am,khas,khas,khas,,1.0,
UU6481001,IJAZAH SARJANA MUDA SAINS DENGAN KEPUJIAN (TEKNOLOGI MAKLUMAT),Universiti Utara Malaysia,science,2.5,2,B-,1,0,0,0,0,0,0,0,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,0,"{""min_count"": 2, ""min_grade"": ""B-"", ""subjects"": [""MATH""]}",3.5,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UL6621001,IJAZAH SARJANA MUDA SAINS GUNAAN (AGROTEKNOLOGI) DENGAN KEPUJIAN,Universiti Malaysia Kelantan,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,1,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""BI"", ""MATH""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UL6443001,IJAZAH SARJANA MUDA SAINS GUNAAN (GEOSAINS) DENGAN KEPUJIAN,Universiti Malaysia Kelantan,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""D"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""D"", ""subjects"": [""BI""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
UL6541001,IJAZAH SARJANA MUDA SAINS GUNAAN (JAMINAN MAKANAN) DENGAN KEPUJIAN,Universiti Malaysia Kelantan,science,2.0,2,C,1,0,0,0,0,0,0,0,0,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""MATH_T"", ""PA""]}",1,1,1,0,1,0,1,1,"{""min_count"": 1, ""min_grade"": ""C"", ""subjects"": [""BI"", ""MATH""]}",2.0,0,0,0,1,0,1,khas,khas,khas,khas,,1.0,
