institution_id,institution_name,acronym,type,category,subcategory,School_Type,State,address,phone,url,subject_ba,subject_bc,subject_bi_muet,subject_bio,subject_bm,subject_bt,subject_che,subject_eko,subject_geo,subject_ict,subject_kmk,subject_l.eng,subject_mm,subject_mm/pp,subject_mt,subject_pa,subject_pakn,subject_phy,subject_pk,subject_pp,subject_sej,subject_ss,subject_sv,subject_sya,subject_tah,subject_usul
XEA4262,SMK Benoni,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 189, 89608 Papar, Sabah",088-912337,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XEE6102,SMK Bongawan,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 03, 89700 Bongawan, Sabah",087-861990,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
XEA4261,SMK Kinarut,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 637, 89608 Papar, Sabah",088-750181,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XEE4239,SMK Majakir,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Peti Surat 110, 89608 Papar, Sabah",088-913554,,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
XEA4263,SMK Takis,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 486, 89600 Papar, Sabah",088-915251,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XRA4201,SMKA Tun Datu Mustapha,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMKA,Sabah,"Wdt 15, 89609 Papar, Sabah",088-752955,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
XEA4130,SMK Limbanak,,IPTA,Kolej Tingkatan 6,STPM Sains,SMK,Sabah,"Peti Surat 495, 89507 Penampang, Sabah",088-728264,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
XEE4110,SMK Putatan,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 96, 88200 Putatan, Sabah",088-764368,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
XEA5217,SMK Pinggan-Pinggan,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 441, 89108 Kota Marudu, Sabah",088-662872,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
XEA5216,SMK Pitas,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 284, 89108 Pitas, Sabah",088-613244,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XEA5221,SMK Pitas Ii,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Beg Berkunci No. 4, 89108 Kota Marudu, Sabah",088-687091,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
XEA5403,SMK Kundasang,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Peti Surat 105, 89308 Ranau, Sabah",088-878433,,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0
XEA5404,SMK Lohan,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Peti Surat 197, 89308 Ranau, Sabah",088-875241,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
XEE5435,"SMK Mat Salleh, Ranau",,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Peti Surat 43, 89307 Ranau, Sabah",088-875445,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0
XEA5407,SMK Ranau,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 661, 89308 Ranau, Sabah",088-879861,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
XRA5401,SMKA Mohamad Ali Ranau,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMKA,Sabah,"Peti Surat 124, 89308 Ranau, Sabah",088-876215,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
XEA2073,Kolej Tingkatan Enam Datuk Pengiran Galpam,,IPTA,Kolej Tingkatan 6,STPM Campuran,Kolej Tingkatan 6,Sabah,"Peti Surat 200, 90307 Sandakan, Sabah",089-211604,,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1
XEA2072,SMK Batu Sapi,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 1760, 90719 Sandakan, Sabah",089-612954,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
XEA2071,SMK Elopura,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Peti Surat 1091, 90712 Sandakan, Sabah",089-533960,,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0
XEA2083,SMK Elopura 2,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Tingkat 5, Wisma Persekutuan, 90000 Sandakan, Sabah",089-632601,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
XEA2075,SMK Muhibbah,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Batu 4, Jalan Cecily Utara, 90000 Sandakan, Sabah",089-214491,,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0
XEA2084,SMK Sandakan 2,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 2769, 90731 Sandakan, Sabah",089-632810,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XEA2081,SMK Segaliud,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 2594, 90729 Sandakan, Sabah",TIADA,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
XEA3329,SMK Bugaya,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"W.D.T 25, 91309 Semporna, Sabah",089-781591,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XEA3330,SMK Bum-Bum,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"W.D.T 72, 91308 Semporna, Sabah",089-786710,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XEE3318,SMK Dtk Pg. Abdullah,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Peti Surat 114, 91308 Semporna, Sabah",089-781657,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
XEA3331,SMK Tagasan,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 409, 91308 Semporna, Sabah",089-784164,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XEE6221,"SMK Pengiran Omar, Sipitang",,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Peti Surat 29, 89857 Sipitang, Sabah",087-821439,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0
XEA6203,SMK Sindumin,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"W.D.T. 44, 89859 Sipitang, Sabah",087-811766,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
XEA1219,SMK Tambunan,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Peti Surat 30, 89657 Tambunan, Sabah",087-774097,,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0
XFE3002,SMK Abaka,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"61754 Peti Surat, Tawau, 91027, Sabah",089-768871,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
XEA3053,SMK Balung,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"60070 Peti Surat, Tawau, 91010, Sabah",089-951032,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
XEA3062,SMK Kinabutan,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"60267 Peti Surat, Tawau, 91012, Sabah",089-912161,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
XEA3064,SMK Kinabutan,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 272, 91007 Tawau, Sabah",089-902773,,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XEA3067,SMK Kinabutan,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 1701, 91042 Tawau, Sabah",089-927017,,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XEA1345,SMK Kemabong,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 281, 89908 Tenom, Sabah",087-737299,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
XEE1338,SMK Tenom,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 195, 89908 Tenom, Sabah",087-735242,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XEA2224,SMK Penangah,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 82, 89320 Telupid, Sabah",087-307445,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
XEA2141,SMK Telupid,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 02, 89320 Telupid, Sabah",089-521734,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
XEA4302,SMK Sri Nangka,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Peti Surat 803, 89208 Tuaran, Sabah",088-793779,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
XEE4401,SMK Tamparuli,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Wdt 70, 89259 Tamparuli, Sabah",088-782345,,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
XEA4401,SMK Tenghilan,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sabah,"Peti Surat 875, 89257 Tamparuli, Sabah",088-981197,,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
XEE4322,SMK Tun Fuad Stephens,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sabah,"Beg Berkunci 5, 89259 Tamparuli, Sabah",088-782835,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEB4302,SMK Long Lama,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Jalan Mawar, 98300 Long Lama, Sarawak",085-771278,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEB4301,SMK Marudi,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Jalan Limbang, Marudi, 98050 Baram, Sarawak",085-755435,,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0
YEE1101,SMK Bau,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Jalan Sebuku, 94000 Bau, Sarawak",082-763117,,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
YEE7201,SMK Belaga,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Jalan Taman Tipung Tului, 96900 Belaga, Sarawak",086-461445,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
YEE2402,SMK Datuk Patinggi Kedit,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"KM 7.2, Jalan Betong/Kuching, 95700 Betong, Sarawak",083-472018,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
YEA2401,SMK Pusa,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"KM 1, Jalan Besar Pusa, 94950 Pusa, Sarawak",083-465133,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEE2401,SMK Saribas,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Pekan Debak, 95500 Debak, Sarawak",083-464109,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
YEA2402,SMK Spaoh,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Jalan Kampung Spaoh, 95600 Spaoh, Sarawak",083-473399,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YFB2401,SMK St Augustine,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Jalan Datuk Basil Temenggong, 95700 Betong, Sarawak",083-472122,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEA9104,SMK Asyakirin,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"D/A Pejabat Pendidikan Daerah Bintulu, KM 5, Jalan Sultan Iskandar, 97000 Bintulu, Sarawak",086-255592,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
YEA9101,SMK Bandar Bintulu,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Peti Surat 607, Bintulu, 97008 Bintulu, Sarawak",086-332615,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
YEE9103,SMK Bintulu,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"KM 5, Jalan Sultan Iskandar, P.O. Box 97, 97007 Bintulu, Sarawak",086-331217,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
YEA9103,SMK Kidurong,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Peti Surat 2078, 97011 Bintulu, Sarawak",086-254225,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
YEA3501,SMK Oya,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"D/A Pejabat Pendidikan Daerah Dalat, 96410 Oya, Sarawak",084-867885,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEE6402,SMK Toh Puan Datuk Patinggi Hajah Normah,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"D/A Pejabat Pendidikan Daerah Daro, 96200 Daro, Sarawak",084-823262,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEA3302,SMK Kanowit,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Jalan Durin Kanowit Sibu, 96700 Kanowit, Sarawak",084-752152,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEA7103,SMK Kapit No.2,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"D/A Pejabat Pendidikan Daerah Kapit, Tingkat 1 & 2, Wisma Persekutuan, Jalan Penghulu Nyanggau, 96807 Kapit, Sarawak",084-796071,,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
YEA1205,SMK Bako,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Jalan Bako, 93050 Kuching, Sarawak",082-432251,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEE1204,SMK Batu Lintang,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Jalan College, 93200 Kuching, Sarawak",082-254579,,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
YEA1201,SMK D.P.H.A. Gapor,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Lorong Stampin 23, Jalan Stampin, 93350 Kuching, Sarawak",082-451130,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
YEB1201,SMK Green Road,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Lebuh Sockalingam, Jalan Green, 93150 Kuching, Sarawak",082-243541,,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
YEE1201,SMK Pending,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Jalan Tun Razak, 93450 Kuching, Sarawak",082-331210,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0
YEA1301,SMK Petra Jaya,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Jalan Semarak, Petra Jaya, 93050 Kuching, Sarawak",082-254824,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YFB1202,SMK St Joseph,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Jalan Tun Abang Hj Openg, 93000 Kuching, Sarawak",082-240885,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
YFB1204,SMK St Joseph,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Jalan Mcdougall, 93000 Kuching, Sarawak",082-242539,,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
YEE1301,SMK Tun Abang Haji Openg,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Jalan Demak, Petra Jaya, 93050 Kuching, Sarawak",082-447540,,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEA5202,SMK Merapok,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"KM 30, Jalan Merapok, 98850 Lawas, Sarawak",TIADA,,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEA5102,SMK Kubong,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Bukit Empas, Batu 2, Jalan Kubong, 98700 Limbang, Sarawak",085-216602,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
YEE2301,SMK Engkilili,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"KM 3, Engkilili, 95800 Engkilili, Sarawak",083-563020,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEE1401,SMK Lundu,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"KM 2, Jalan Lundu/Pandan, 94500 Lundu, Sarawak",082-735252,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
YEE6301,SMK Meradong,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Jalan Kanowit-Julau-Durin, 96509 Bintangor, Sarawak",084-691911,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0
YEB4101,Kolej Tun Datu Tuanku Haji Bujang,,IPTA,Kolej Tingkatan 6,STPM Campuran,Kolej,Sarawak,"Jalan Bunga Tanjung 2, Tanjung Lobang, 98009 Miri, Sarawak",085-411795,,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0
YEA4102,SMK Baru,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Jalan Cahaya Lopeng, 98000 Miri, Sarawak",085-431707,,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
YFB4101,SMK Chung Hua,,IPTA,Kolej Tingkatan 6,STPM Sains,SMK,Sarawak,"Peti Surat 116, Jalan Brighton, 98007 Miri, Sarawak",085-433517,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
YEE4101,SMK Lutong,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Jalan Pantai, Lutong, 98100 Miri, Sarawak",085-655205,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
YEA4107,SMK Merbau,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Lot 6410, Blok 10, Kuala Baram Land District, 98100 Miri, Sarawak",085-665159,,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEE3401,SMK Three Rivers,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"D/A Pejabat Pendidikan Daerah Mukah, Jalan Haji Mohamad Fauzi, 96400 Mukah, Sarawak",084-871240,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
YEA1304,SMK Batu Kawa,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Jalan Batu Kawa, Off Jalan Field Force, 93250 Kuching, Sarawak",082-688140,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
YEA1208,SMK Matang Jaya,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Taman Matang Jaya, Jalan Matang, 93050 Kuching, Sarawak",082-647560,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0
YEB1301,SMK Tun Abdul Razak,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"KM 38, Jalan Kuching-Serian, 94200 Kuching, Sarawak",082-895226,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
YEA8101,SMK Asajaya,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Jalan Kampung Asajaya Laut, 94600 Asajaya, Sarawak",082-824010,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEA8102,SMK Kota Samarahan,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Jalan Dato Mohd Musa, 94300 Kota Samarahan, Sarawak",082-672353,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEE8101,SMK Muara Tuang,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"KM 9, Jalan Dato Mohd Musa, 94300 Kota Samarahan, Sarawak",082-617362,,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
YEA1302,SMK Wira Penrissen,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"KM 14, Jalan Kuching-Serian, 94300 Kota Samarahan, Sarawak",082-612740,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEAA201,Kolej Tingkatan Enam Saratok,,IPTA,Kolej Tingkatan 6,STPM Campuran,Kolej Tingkatan 6,Sarawak,"Lot 2443 Blok 7, Awik-Krian Land District, Sungai Danan, 95400 Saratok, Sarawak",083-436317,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
YEB6101,SMK Bandar Sarikei,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Peti Surat 228, 96100 Sarikei, Sarawak",084-651210,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEE6101,SMK Sg Paoh,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"Peti Surat 160, 96107 Sarikei, Sarawak",084-671020,,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YFB6102,SMK St Anthony,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"KM 1, Jalan Repok, 96100 Sarikei, Sarawak",084-651363,,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
YEB8204,SMK Balai Ringin,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"KM 93, Jalan Kuching / Sri Aman, 94700 Serian, Sarawak",082-877510,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEB8205,SMK Serian,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Jalan Ilmu, 94700 Serian, Sarawak",082-874001,,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
YEA8201,SMK Taee,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"KM 9, Jalan Riih-Baki, 94700 Serian, Sarawak",TIADA,,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEB8203,SMK Tarat,,IPTA,Kolej Tingkatan 6,STPM Sastera,SMK,Sarawak,"KM 53, Jalan Kuching/Serian, 94700 Serian, Sarawak",082-874128,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
YEA3106,SMK Bandar Sibu,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Jalan Ling Kai Cheng, 96000 Sibu, Sarawak",084-336601,,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
YFB3106,SMK Chung Hua,,IPTA,Kolej Tingkatan 6,STPM Campuran,SMK,Sarawak,"Jalan Lanang, 96000 Sibu, Sarawak",084-211035,,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
