course_id,course,wbl,level,department,field,frontend_label,semesters,description
POLY-DIP-025,Diploma Kejuruteraan Mekanikal (Pembungkusan Perindustrian),0,Diploma,Kejuruteraan Mekanikal,Kejuruteraan Mekanikal (Pembungkusan Perindustrian),Mekanikal & Automotif,6,"Program Diploma Kejuruteraan Mekanikal (Pembungkusan Perindustrian) ini mendedahkan pelajar kepada disiplin kejuruteraan mekanikal dari aspek teori dan praktikal dengan pengkhususan tambahan dalam bidang pembungkusan. Pelajar akan mengikuti kuliah, praktikal dan tutorial di dalam kelas. Kursus pengkhususannya meliputi Prinsip Pembungkusan, Bahan Pembungkusan & Pembuatan, Reka Bentuk Pembungkusan, Pencetakan Untuk Pembungkusan, Operasi Talian Pembungkusan, Pembungkusan Gunaan, Amalan Bengkel Pembungkusan dan Projek.Kursus teras adalah Teknologi Wokshop, Lukisan Kejuruteraan, Amalan Bengkel Mekanikal, Teknologi Elektrik, Mekanik Bendalir, Lukisan Terbantu Komputer 1, Thermodinamik, Mekanik Kejuruteraan, Kajidaya Bahan dan Pneumatik & Hidraulik.Kursus elektif yang ditawarkan termasuk Lukisan Terbantu Komputer 2, Kawalan Kualiti, Pengurusan Pengindustrian dan Instrukmentasi & Kawalan. Kursus umum adalah Matematik Kejuruteraan, Sains Kejuruteraan, Pekerjaan Keselamatan & Kesihatan (OSH) dan Keusahawanan. Kursus Wajib termasuk Pengajian Malaysia, Bahasa Inggeris,Nilai Masyarakat Malaysia, Sains Teknologi & Kejuruteraan Dalam Islam, Komunikasi & Penyiaran Islam dan Kokurikulum akan menyediakan pelajar dengan keupayaan interpersonal, sikap dan profesionalisme terhadap kerjaya mereka."
POLY-DIP-026,Diploma Kejuruteraan Mekanikal (Penyamanan Udara dan Penyejukbekuan),0,Diploma,Kejuruteraan Mekanikal,Kejuruteraan Mekanikal (Penyamanan Udara dan Penyejukbekuan),Mekanikal & Automotif,6,"Diploma Kejuruteraan Mekanikal (Penyamanan Udaradan Penyejukbekuan) direkabentuk untuk merangkumi seluruh disiplin semasa Kejuruteraan Mekanikal dengan pertambahan subjek pengkhususan di dalam bidang Penyamanan Udara dan penyejukbekuan. Kursus teras yang ditawarkan adalah terdiri daripada Kejuruteraan Mekanik, Teknologi Elektrik, Lukisan Kejuruteraan, Bengkel Amali Mekanikal, Teknologi Bengkel, Lukisan Terbantu Komputer, Termodinamik, Makmal Kejuruteaan, Mekanik Bendalir, Kajidaya Bahan, Pneumatik & Hidraulik, Projek, Teknologi Penyamanan Udara & Penyejukbekuan, Bengkel Amali Penyamanan Udara & Penyejukbekuan, Sistem Kawalan Penyamanan Udara & Penyejukbekuan dan Rekabentuk & Lukisan Sistem Penyamanan Udara. Kursus elektif pula adalah Pengurusan Penyenggaraan Komponen & Senggaraan Mekanikal, Pengurusan Industri dan Kawalan & Instrumen. Kursus teras yang biasa terdapat dalam program ini adalah Matematik Kejuruteraan, Aplikasi Komputer, Sains Kejuruteraan, Keselamatan & Kesihatan Pekerjaan dan Keusahawanan. Kursus wajib yang ditawarkan termasuk English for Professional Communication, Tamadun Islam Ko-Kurikulum dan Kemahiran Insaniah untuk melahirkan pelajar-pelajar yang mempunyai kebolehan kendiri, berkeperibadian dan profesionalisma kearah bidang pekerjaan mereka."
POLY-DIP-027,Diploma Kejuruteraan Mekanikal (Pertanian),0,Diploma,Kejuruteraan Mekanikal,Kejuruteraan Mekanikal (Pertanian),Mekanikal & Automotif,6,"Diploma Kejuruteraan Mekanikal (Pertanian) dibangunkan untuk merangkumi pelbagai disiplin kejuruteraan mekanikal dengan member pengkhususan dalam bidang pertanian. Para pelajar akan didedahkan dengan pengetahuan asas dalam bidang kejuruteraan mekanikal seperti kursus Lukisan Kejuruteraan, Rekabentuk Berbantu Komputer, Termodinamik, Pneumatik dan Hidraulik dan Amalan Bengkel Mekanikal (Kimpalan, Mesin dan Gegas). Ini akan menyediakan graduan yang berkebolehan di samping mengutamakan pengkhususan bidang pertanian. Pengkhususan bidang kejuruteraan pertanian adalah melibatkan kursus-kursus seperti Mekanisasi Pertanian, Amalan Mekanisasi Pertanian, Kejuruteraan Tanah, Kejuruteraan Air, Kejuruteraan Pemprosesan Pertanian dan Struktur Ladang, Biosistem dan Teknologi Pengurusan Sisa, Automasi dan Robotik dalam Pertanian yang ditawarkan sebagai nilai tambah dalam pengetahuan dan kemahiran bagi menyediakan pelajar dalam menghadapi cabaran kerjaya sebenar."
POLY-DIP-028,Diploma Kejuruteraan Mekanikal (Petrokimia),0,Diploma,Kejuruteraan Petrokimia,Kejuruteraan Mekanikal (Petrokimia),"Aero, Marin, Minyak & Gas",6,"Diploma Kejuruteraan Mekanikal (Petrokimia) telah direkabentuk untuk membekalkan pelajar dengan pengetahuan dan kemahiran teknikal bagi memenuhi keperluan untuk berkerja sebagai juruteknik dalam industry petroleum dan petrokimia. Program ini membekalkan tenaga kerja yang berpengetahuan dan berkemahiran bagi pengoperasian loji, penyelenggaraan peralatan, pemeriksaan peralatan dan penyelesaian masalah sesebuah loji.Pengajaran dan pembelajaran dilaksanakan melalui pendekatan secara teori dan secara praktikal dalam perbengkelan loji latihan berskala kecil,simulasi loji proses,dan makmal. Program ini dilaksanakan selama enam semester termasuk satu semester latihan praktikal di industry bagi membekalkan pelajar dengan pengalaman berkerja. Selain daripada kemahiran kejuruteraan, terdapat juga kursus bagi mempelajari kemahiran tambahan seperti kemahiran komunikasi, kemahiran sosial, etika, keselamatan dan kesihatan pekerjaan,dan keusahawanan bagi menghasilkan pekerja separa mahir yang berkebolehan dan memenuhi spesifikasi keperluan pekerja dalam industry petroleum dan petrokimia."
POLY-DIP-029,Diploma Kejuruteraan Mekanikal (Plastik Perindustrian),0,Diploma,Kejuruteraan Mekanikal,Kejuruteraan Mekanikal (Plastik Perindustrian),Mekanikal & Automotif,6,"Diploma Kejuruteraan Mekanikal (Plastik Perindustrian) ini memberi pendedahan asas yang luas dalam kejuruteraan mekanikal dan seterusnya membawa kepada pengkhususan dalam bidang kejuruteraan plastik serta penyenggaraan peralatannya.
Kursus pengkhususan adalah:
* Rekabentuk Acuan Plastik
* Teknologi Pengeluaran Plastik
* Penyenggaraan Peralatan Plastik
* Kawalan Kualiti Produk Plastik
* Pengurusan Industri Plastik"
POLY-DIP-030,Diploma Kejuruteraan Mekanikal (Rekabentuk Pembuatan Automotif),0,Diploma,Kejuruteraan Mekanikal,Kejuruteraan Mekanikal (Rekabentuk Pembuatan Automotif),Mekanikal & Automotif,6,"Diploma Kejuruteraan Mekanikal (Rekabentuk Pembuatan Automotif) diwujudkan bagi menampung keperluan secara meluas bidang kejuruteraan bagi pengkhususan di dalam rekabentuk pembuatan automotif. Diploma ini memberi pengetahuan dan kemahiran melalui penawaran kursus teras dalam Kejuruteraan Mekanikal seperti Teknologi Elektrik , Lukisan Kejuruteraan , Teknologi Bengkel Mekanikal , Keselamatan & Kesihatan Pekerjaan, Termodinamik, Mekanik Bendalir, Kekuatan Bahan, Sains Bahan, Pneumatik & Hidraulik dan Kejuruteraan Mekanik. Kursus pengkhususan tertumpu kepada bidang pembuatan dan rekabentuk automotif termasuklah Asas Automotif, Amalan Bengkel Automotif, CAD/CAM, Analisis Kejuruteraan Automotif, Rekabentuk Produk Automotif, Proses Pembuatan Automotif, Ergonomik dan Rekabentuk Bagi Persekitaran"
POLY-DIP-031,Diploma Kejuruteraan Mekanikal (Rekabentuk Produk),0,Diploma,Kejuruteraan Mekanikal,Kejuruteraan Mekanikal (Rekabentuk Produk),Mekanikal & Automotif,6,"Program Diploma Kejuruteraan Mekanikal (Rekabentuk Produk) ini memberi pengetahuan asas yang luas dalam Kejuruteraan Mekanikal dan pengkhususan bidang Kejuruteraan Rekabentuk Produk. Pendedahan terhadap kursus teras seperti Workshop Technology, Engineering Mechanics, Computer Aided Design (CAD), Thermodynamics dan Mechanical Workshop Practice memberikan kepelbagaian kepada graduan, sambil menekankan bidang pengkhususan dalam RekaBentuk Produk. Beberapa kursus pengkhususan adalah seperti Product Design, Product Design & Development, Design Management, Ergonomic, , CAD/CAM Technology dan Manufacturing Process."
POLY-DIP-032,Diploma Kejuruteraan Mekatronik,0,Diploma,Kejuruteraan Mekanikal,Kejuruteraan Mekatronik,Mekanikal & Automotif,6,"Kementerian Pendidikan Tinggi Malaysia menawarkan Diploma Kejuruteraan Mekatronik untuk menampung keperluan dalam bidang Kejuruteraan Mekatronik dengan kursus pengkhususan dalam bidang Kejuruteraan Mekatronik. Kursus Teras yang ditawarkan adalah seperti berikut Lukisan Kejuruteraan, Amalan Kejuruteraan Bengkel Mekatronik, Pengaturcaraan C, Teknologi Elektrik, Lukisan Terbantu Komputer[CAD], Sistem Elektronik, Haba Bendalir, Elektronik Industri, Pengawal Logik Boleh Pengaturcaraan[PLC], Kaji daya Bahan, Sistem Digit, Sistem Pneumatik & Hidraulik, Sistem Kawalan, Elektronik Kuasa, Projek, Automasi Industri, Mekanisma penghantar kuasa,dan Aplikasi Sistem Terbenam.Graduan juga disyaratkan untuk melengkapkan 1 Kursus Elektif pada semester 4 dan 5 dengan minimum 4 kredit. Kursus Elektif ini termasuk Mikropemproses, Lukisan Terbantu Komputer/ Pembuatan Terbantu Komputer[CADCAM], Robot Perindustrian, Pengurusan Industri, Tamadun Islam, Integrasi Malaysia, Dan Aplikasi Komputer. Kursus Teras Biasa pula termasuk subjek Keselamatan & Kesihatan Pekerja, Kejuruteraan Matematik, Sains Kejuruteraan, Dan Keusahawanan. Kursus Wajib pula ialah Pengajian Malaysia, English Komunikasi, Asas Unit Beruniform, Sains Teknologi Dan Kejuruteraan Islam, Nilai Masyarakat Malaysia, Sukan, Kelab/Persatuan, dan Komunikasi Dan Penyiaran Islam yang mana akan menyediakan pelajar dengan keupayaan interpersonal, sikap dan profesionalisme terhadap kerjaya mereka."
POLY-DIP-033,Diploma Kejuruteraan Penyenggaraan Pesawat,0,Diploma,Penyenggaraan Pesawat,Kejuruteraan Penyenggaraan Pesawat,"Aero, Marin, Minyak & Gas",6,"Program DIPLOMA KEJURUTERAAN PENYENGGARAAN PESAWAT dibangunkan bertujuan untuk memperkenalkan bidang penyenggaraan pesawat kepada pelajar yang mana program ini menawarkan pengetahuan tentang enjin pesawat, struktur rangka pesawat, komponen dan peralatan mekanikal serta sistemavionik. Kursus-kursus yang ditawarkan di dalam program ini member penekanan kepada aktiviti-aktiviti penyenggaraan pesawat termasuk aktiviti membaik pulih struktur dan sistem yang menjurus kepada bidang pekerjaan dalam industry penyenggaraan pesawat. Pelajar program ini akan memperoleh pengetahuan yang secukupnya untuk mengambil peperiksaan lesen penyenggaraan pesawat kategori A."
POLY-DIP-034,Diploma Kejuruteraan Perkapalan,0,Diploma,Kejuruteraan Perkapalan,Kejuruteraan Perkapalan,"Aero, Marin, Minyak & Gas",6,"Program Diploma Kejuruteraan Perkapalan merangkumi elemen pengetahuan serta amalan kejuruteraan yang berkaitan dengan bidang kejuruteraan perkapalan . Ia juga memberi penekanan kepada pengendalian dan penyelenggaraan sistem operasi dan peralatan tambahan kapal, penjanaan kuasa marin, pembinaan kapal dan seni bina kapal. Ia juga termasuk pengetahuan teknik asas kejuruteraan. Program ini dijalankan selama 6 semester termasuk latihan industri (latihan laut) selama 6 bulan. Program pendidikan dan latihan yang dijalankan bagi memenuhi tahap minimum kemahiran dan kecekapan yang ditetapkan dalam Konvensyen Antarabangsa Standards of Training, Certification and Watch for Seafarers (STCW) 2010 serta piawaian dan garis panduan nasional dan antarabangsa yang berkaitan. Graduan yang menyelesaikan program ini akan dikecualikan daripada menduduki Peperiksaan Sijil Kompetensi Bahagian A bagi Pegawai Jurutera Kedua dan Pegawai Ketua Jurutera 3000 kW tanpa had oleh Jabatan Laut, Kementerian Pengangkutan (MOT) Malaysia."
POLY-DIP-035,Diploma Kejuruteraan Perkhidmatan Bangunan,0,Diploma,Kejuruteraan Awam,Kejuruteraan Perkhidmatan Bangunan,"Sivil, Seni Bina & Pembinaan",6,"Program pengajian Diploma Kejuruteraan Perkhidmatan Bangunan direkabentuk untuk melengkapkan pelajar dengan pengetahuan teoritikal, kemahiran teknikal dan tingkah laku yang diperlukan dalam bidang operasi dan penyenggaraan perkhidmatan bangunan. Pelaksanaan aktiviti pengajaran dan pembelajaran program pengajian ini dijalankan di kampus, studio dan industri berkaitan yang meliputi skop kerja dalam mengenali rekabentuk sistem, memastikan kerja pengoperasian dan penyenggaraan bangunan berjalan lancar bagi memenuhi kehendak industri dan pelanggan.Program pengajian ini menggabungkan disiplin berkaitan dengan kerja binaan infrastruktur bangunan, sistem elektrik kuasa dan sistem loji mekanikal dan penyenggaraan persekitaran merangkumi aspek kawalan suhu bilik, pengedaran udara, penyejuk dingin udara dan aras pencahayaan yang betul, keselesaan ruang bertugas, keselamatan dan kesihatan pekerjaan serta pengurusan aset dan fasiliti secara berkesan. Kemahiran insaniah, kemahiran berkomunikasi dan kerja berpasukan juga diterapkan kepada pelajar supaya mereka dapat berkomunikasi, berinteraksi dan bekerja secara berpasukan dengan penuh bertanggungjawab dan berkesan.Segala pengetahuan dan kemahiran yang diperolehi oleh pelajar amat berguna untuk membina kerjaya ataupun melanjutkan pelajaran ke peringkat lebih tinggi dalam bidang kejuruteraan perkhidmatan bangunan dan pengurusan fasiliti."
POLY-DIP-036,Diploma Kejuruteraan Proses (Petrokimia),0,Diploma,Kejuruteraan Petrokimia,Kejuruteraan Proses (Petrokimia),"Aero, Marin, Minyak & Gas",6,"Diploma Kejuruteraan Proses (Petrokimia) direka bagi menyediakan pelajar dengan pengetahuan dan kemahiran teknikal sebagai seorang juruteknik proses dalam industri petroleum dan petrokimia yang merangkumi disiplin seperti operasi loji, servis peralatan dan penyelesaian masalah dalam proses loji. Pendekatan pembelajaran adalah secara teori dan praktikal di dalam bengkel, mini loji ,simulasi proses loji dan makmal."
POLY-DIP-037,Diploma Keusahawanan,1,Diploma,Perdagangan,Keusahawanan,Perniagaan & Perdagangan,5,"Diploma Keusahawanan di Politeknik direka untuk menghasilkan pencipta kerja dengan
Pengetahuan dan kemahiran dalam bidang keusahawanan. Ia dibangunkan dengan pengalaman pendidikan bersepadu dalam bidang disiplin, bidang dan sub-bidang kemahiran keusahawanan seperti Asas Keusahawanan, Kepimpinan dalam Keusahawanan, Pembangunan Keusahawanan Digital dan Pengurusan Perniagaan untuk usahawan. Program ini menyediakan pengetahuan dan kemahiran dalam keseluruhan aspek perniagaan seperti Prinsip Perakaunan, Prinsip Ekonomi, Prinsip Pemasaran dan Undang-Undang Perniagaan.
Melalui program ini pelajar juga diajar kemahiran komunikasi dan pembangunan interpersonal untuk meningkatkan kecekapan mereka dalam komunikasi dan lain-lain aspek kemahiran insaniah. Program ini juga member penekanan kepada pelajar dengan pemahaman yang mendalam tentang asas perniagaan, aspek operasi keusahawanan dan bagaimana untuk memenuhi keperluan sebagai seorang usahawan yang berjaya.
Selain itu, pelajar juga diberi pendedahan untuk membangunkan perniagaan sendiri yang merangkumi langkah pemulaan, pembiayaan modal dan incubator perniagaan. Oleh itu graduan Diploma Keusahawanan akan bersedia untuk menghadapi cabaran dan persaingan dalam dunia perniagaan."
POLY-DIP-038,Diploma Kewangan,0,Diploma,Perdagangan,Kewangan,Perniagaan & Perdagangan,6,"Diploma in Finance program is designed to equip students with a comprehensive understanding of financial management, investment analysis, and financial markets. This program aims to provide students with the knowledge and skills necessary to pursue a career in the field of finance and to make informed financial decisions in both personal and professional contexts.By completing this program, students will have the knowledge and skills necessary to excel in the dynamic and ever-evolving field of finance."
POLY-DIP-039,Diploma Kewangan Islam,0,Diploma,Perdagangan,Kewangan Islam,Perniagaan & Perdagangan,6,"Diploma in Islamic Finance is designed to equip students with knowledge and skills in Islamic banking and financial areas,which are now among the fastest growing segments of global financial services. Based on the program standard of Muamalat and Islamic Finance by Malaysia Qualification Agency, this program comprises the elements of muamalat, Islamic finance, Islamic banking, risk management and takaful and Islamic financial planning and wealth management. In addition, the students also encompass the basic business and financial literacy including business mathematics, quantitative methods, business accounting, computer application, microeconomics and digital entrepreneurship. The combination of compulsory courses, common core courses, and discipline-specific courses, along with selected assessments are projected to enhance students to achieve the five clusters of learning outcomes of knowledge and understanding, cognitive skills, functional work skills, personal and entrepreneurial skills as well as ethics and professionalism."
POLY-DIP-040,Diploma Pelancongan Rekreasi,0,Diploma,Pelancongan Dan Hospitaliti,Pelancongan Rekreasi,"Hospitaliti, Kulinari & Pelancongan",6,"Diploma Pelancongan Rekreasi akan memberikan pelajar pemahaman yang luas tentang rekreasi iaitu sebahagian daripada industri pelancongan. Iadibangunkan bagi memenuhi kecekapan yang diperlukan dalam bidang pelancongan dan rekreasi. Program ini merangkumi reka bentuk dan penyelenggaraan kemudahan rekreasi, pengurusan resort, perkhidmatan interpretasi alam, pelancongan rekreasi, dasar, psikologi rekreasi dan sumber rekreasi. Aspek asas rekreasi dan rekreasi yang lain adalah seperti asas rekreasi, keusahawanan digital, perkhidmatan pelanggan, pemasaran, kesihatan dan keselamatan, pengurusan risiko dan perkhidmatan mesra hospitaliti. Diploma Pelancongan Rekreasi adalah program sepenuh masa tiga tahun yang terdiri daripada enam semester dengan satu semester penuh latihan industri berstruktur. Asas pengetahuan perindustrian yang kukuh serta kemahiran penting berkaitan pelancongan dan rekreasi yang diperolehi pelajar membolehkan mereka berperanan dalam ekonomi setelah tamat pengajian."
